Log ID,Production Date,SKU,Lot Number, Quantity Boxes 
483,2022-01-13,CHIPS-MINI-1234,LOT44574, 260 
484,2022-01-13,CHIPS-MINI-1234,LOT44574, 260 
485,2022-01-13,CHIPS-JUMBO-1234,LOT44575," 3,300 "
486,2022-01-13,CHIPS-JUMBO-1234,LOT44575, 260 
487,2022-01-13,CHIPS-MINI-1234,LOT44575," 3,300 "
488,2022-01-13,CHIPS-JUMBO-1234,LOT44575, 260 
489,2022-01-13,CHIPS-JUMBO-1234,LOT44575, 103 
490,2022-01-14,CHIPS-SALT-1234,LOT44575, 260 
491,2022-01-14,CHIPS-SALT-1234,LOT44576, 260 
492,2022-01-14,CHIPS-SALT-1234,LOT44576, 260 
493,2022-01-14,CHIPS-SALT-1234,LOT44576," 3,300 "
494,2022-01-14,CHIPS-SALT-1234,LOT44576, 22 
495,2022-01-14,CHIPS-PEPPER-1234,LOT44576," 2,680 "
496,2022-01-17,CHIPS-MINI-1234,LOT44579, 260 
497,2022-01-17,CHIPS-JUMBO-1234,LOT44579, 260 
498,2022-01-17,CHIPS-JUMBO-1234,LOT44579, 260 
499,2022-01-17,CHIPS-JUMBO-1234,LOT44579, 260 
500,2022-01-17,CHIPS-JUMBO-1234,LOT44579, 260 
501,2022-01-17,CHIPS-MINI-1234,LOT44579, 261 
502,2022-01-18,CHIPS-JUMBO-1234,LOT44579, 248 
503,2022-01-18,CHIPS-LIGHT-1234,LOT44579, 260 
504,2022-01-18,CHIPS-LIGHT-1234,LOT44579, 260 
505,2022-01-18,CHIPS-LIGHT-1234,LOT44579, 6 
506,2022-01-18,CHIPS-LIGHT-1234,LOT44580," 5,200 "
507,2022-01-18,CHIPS-LIGHT-1234,LOT44580, 126 
508,2022-01-18,CHIPS-HPROTEIN-1234,LOT44580, 260 
509,2022-01-18,CHIPS-HPROTEIN-1234,LOT44580, 260 
510,2022-01-18,CHIPS-HPROTEIN-1234,LOT44580," 5,000 "
511,2022-01-18,CHIPS-KETTLE-1234,LOT44580, 260 
512,2022-01-18,CHIPS-KETTLE-1234,LOT44580, 260 
513,2022-01-18,CHIPS-BAKED-1234,LOT44580, 260 
514,2022-01-19,CHIPS-BAKED-1234,LOT44580, 260 
515,2022-01-19,CHIPS-SALT-1234,LOT44580, 260 
516,2022-01-19,CHIPS-SALT-1234,LOT44581, 260 
517,2022-01-19,CHIPS-PEPPER-1234,LOT44581, 260 
518,2022-01-19,CHIPS-PEPPER-1234,LOT44581, 260 
519,2022-01-19,CHIPS-SALT-1234,LOT44581, 260 
520,2022-01-19,CHIPS-SALT-1234,LOT44581, 126 
521,2022-01-19,CHIPS-PEPPER-1234,LOT44581," 2,430 "
522,2022-01-19,CHIPS-SALT-1234,LOT44581, 825 
523,2022-01-20,CHIPS-BAKED-1234,LOT44581, 114 
524,2022-01-20,CHIPS-BAKED-1234,LOT44581, 260 
525,2022-01-20,CHIPS-KETTLE-1234,LOT44581, 172 
526,2022-01-20,CHIPS-KETTLE-1234,LOT44581, 140 
527,2022-01-20,CHIPS-MINI-1234,LOT44581," 2,000 "
528,2022-01-20,CHIPS-MINI-1234,LOT44581, 260 
529,2022-01-20,CHIPS-MINI-1234,LOT44582, 260 
530,2022-01-20,CHIPS-JUMBO-1234,LOT44582," 2,000 "
531,2022-01-20,CHIPS-JUMBO-1234,LOT44582, 260 
532,2022-01-20,CHIPS-JUMBO-1234,LOT44582, 260 
533,2022-01-20,CHIPS-JUMBO-1234,LOT44582, 260 
534,2022-01-20,CHIPS-JUMBO-1234,LOT44582, 90 
535,2022-01-21,CHIPS-KETTLE-1234,LOT44582, 260 
536,2022-01-21,CHIPS-KETTLE-1234,LOT44582, 233 
537,2022-01-21,CHIPS-MINI-1234,LOT44582, 260 
538,2022-01-21,CHIPS-MINI-1234,LOT44582, 268 
539,2022-01-21,CHIPS-JUMBO-1234,LOT44583, 260 
540,2022-01-21,CHIPS-JUMBO-1234,LOT44583, 260 
541,2022-01-21,CHIPS-JUMBO-1234,LOT44583, 260 
542,2022-01-21,CHIPS-JUMBO-1234,LOT44583, 260 
543,2022-01-21,CHIPS-JUMBO-1234,LOT44583, 254 
544,2022-01-22,CHIPS-MINI-1234,LOT44583, 260 
545,2022-01-22,CHIPS-MINI-1234,LOT44583, 260 
546,2022-01-22,CHIPS-BAKED-1234,LOT44583, 260 
547,2022-01-22,CHIPS-BAKED-1234,LOT44583, 39 
548,2022-01-22,CHIPS-MINI-1234,LOT44584," 2,000 "
550,2022-01-22,CHIPS-JUMBO-1234,LOT44584," 2,100 "
549,2022-01-22,CHIPS-MINI-1234,LOT44584," 3,300 "
551,2022-01-22,CHIPS-JUMBO-1234,LOT44584, 260 
552,2022-01-22,CHIPS-JUMBO-1234,LOT44584, 260 
553,2022-01-22,CHIPS-JUMBO-1234,LOT44584, 180 
554,2022-01-24,CHIPS-LIGHT-1234,LOT44586," 3,300 "
555,2022-01-24,CHIPS-LIGHT-1234,LOT44586, 272 
556,2022-01-24,CHIPS-LIGHT-1234,LOT44586, 260 
557,2022-01-24,CHIPS-HPROTEIN-1234,LOT44586," 3,000 "
558,2022-01-24,CHIPS-HPROTEIN-1234,LOT44586, 260 
559,2022-01-24,CHIPS-HPROTEIN-1234,LOT44586, 260 
560,2022-01-25,CHIPS-HPROTEIN-1234,LOT44586, 235 
561,2022-01-25,CHIPS-PEPPER-1234,LOT44587, 260 
562,2022-01-25,CHIPS-PEPPER-1234,LOT44587, 260 
563,2022-01-25,CHIPS-PEPPER-1234,LOT44587," 3,300 "
564,2022-01-25,CHIPS-PEPPER-1234,LOT44587," 2,500 "
565,2022-01-25,CHIPS-SALT-1234,LOT44587, 260 
567,2022-01-25,CHIPS-SALT-1234,LOT44587, 33 
566,2022-01-25,CHIPS-SALT-1234,LOT44587, 260 
568,2022-01-25,CHIPS-SALT-1234,LOT44587," 3,300 "
569,2022-01-26,CHIPS-KETTLE-1234,LOT44587, 260 
570,2022-01-26,CHIPS-KETTLE-1234,LOT44587, 261 
571,2022-01-26,CHIPS-MINI-1234,LOT44588, 260 
572,2022-01-26,CHIPS-MINI-1234,LOT44588, 265 
573,2022-01-26,CHIPS-JUMBO-1234,LOT44588, 260 
574,2022-01-26,CHIPS-JUMBO-1234,LOT44588, 260 
575,2022-01-26,CHIPS-JUMBO-1234,LOT44588, 260 
576,2022-01-26,CHIPS-JUMBO-1234,LOT44588, 175 
577,2022-01-27,CHIPS-KETTLE-1234,LOT44588, 260 
578,2022-01-27,CHIPS-BAKED-1234,LOT44588, 260 
579,2022-01-27,CHIPS-MINI-1234,LOT44588, 260 
580,2022-01-27,CHIPS-MINI-1234,LOT44588, 260 
581,2022-01-27,CHIPS-MINI-1234,LOT44588, 260 
582,2022-01-27,CHIPS-MINI-1234,LOT44589, 254 
583,2022-01-27,CHIPS-JUMBO-1234,LOT44589, 260 
584,2022-01-27,CHIPS-JUMBO-1234,LOT44589, 260 
585,2022-01-27,CHIPS-JUMBO-1234,LOT44589, 260 
586,2022-01-27,CHIPS-JUMBO-1234,LOT44589, 201 
587,2022-01-28,CHIPS-MINI-1234,LOT44589," 4,987 "
588,2022-01-28,CHIPS-JUMBO-1234,LOT44590," 5,313 "
589,2022-01-31,CHIPS-LIGHT-1234,LOT44593, 260 
590,2022-01-31,CHIPS-LIGHT-1234,LOT44593," 5,290 "
592,2022-02-01,CHIPS-HPROTEIN-1234,LOT44593, 256 
591,2022-02-01,CHIPS-HPROTEIN-1234,LOT44593, 260 
593,2022-02-01,CHIPS-HPROTEIN-1234,LOT44593, 79 
594,2022-02-01,CHIPS-HPROTEIN-1234,LOT44593," 5,100 "
595,2022-02-01,CHIPS-PEPPER-1234,LOT44593, 247 
596,2022-02-01,CHIPS-BAKED-1234,LOT44594, 260 
597,2022-02-01,CHIPS-BAKED-1234,LOT44594, 201 
598,2022-02-01,CHIPS-BAKED-1234,LOT44594, 72 
599,2022-02-01,CHIPS-KETTLE-1234,LOT44594, 260 
600,2022-02-01,CHIPS-PEPPER-1234,LOT44594," 5,000 "
601,2022-02-01,CHIPS-KETTLE-1234,LOT44594, 260 
602,2022-02-01,CHIPS-SALT-1234,LOT44594," 4,990 "
603,2022-02-02,CHIPS-KETTLE-1234,LOT44594, 260 
604,2022-02-02,CHIPS-BAKED-1234,LOT44594, 260 
605,2022-02-02,CHIPS-PEPPER-1234,LOT44595, 260 
606,2022-02-02,CHIPS-SALT-1234,LOT44595, 260 
607,2022-02-02,CHIPS-SALT-1234,LOT44595, 260 
608,2022-02-02,CHIPS-SALT-1234,LOT44595, 260 
609,2022-02-02,CHIPS-SALT-1234,LOT44595, 17 
610,2022-02-03,CHIPS-MINI-1234,LOT44595, 260 
611,2022-02-03,CHIPS-MINI-1234,LOT44595, 260 
612,2022-02-03,CHIPS-JUMBO-1234,LOT44596, 260 
613,2022-02-03,CHIPS-JUMBO-1234,LOT44596, 260 
614,2022-02-03,CHIPS-JUMBO-1234,LOT44596, 260 
615,2022-02-03,CHIPS-JUMBO-1234,LOT44596, 260 
616,2022-02-03,CHIPS-JUMBO-1234,LOT44596, 38 
617,2022-02-04,CHIPS-KETTLE-1234,LOT44596, 260 
618,2022-02-04,CHIPS-BAKED-1234,LOT44596, 260 
619,2022-02-04,CHIPS-MINI-1234,LOT44596, 263 
620,2022-02-04,CHIPS-MINI-1234,LOT44596," 3,300 "
621,2022-02-04,CHIPS-JUMBO-1234,LOT44597, 260 
622,2022-02-04,CHIPS-JUMBO-1234,LOT44597, 260 
623,2022-02-04,CHIPS-JUMBO-1234,LOT44597, 242 
624,2022-02-04,CHIPS-JUMBO-1234,LOT44597," 3,300 "
625,2022-02-07,CHIPS-KETTLE-1234,LOT44599, 42 
626,2022-02-07,CHIPS-KETTLE-1234,LOT44599, 182 
627,2022-02-07,CHIPS-LIGHT-1234,LOT44599, 260 
628,2022-02-07,CHIPS-LIGHT-1234,LOT44599," 3,412 "
629,2022-02-07,CHIPS-HPROTEIN-1234,LOT44600, 260 
630,2022-02-07,CHIPS-HPROTEIN-1234,LOT44600, 260 
631,2022-02-07,CHIPS-HPROTEIN-1234,LOT44600, 260 
632,2022-02-07,CHIPS-HPROTEIN-1234,LOT44600, 99 
633,2022-02-07,CHIPS-HPROTEIN-1234,LOT44600," 3,300 "
635,2022-02-07,CHIPS-BAKED-1234,LOT44600, 260 
634,2022-02-07,CHIPS-BAKED-1234,LOT44600, 260 
636,2022-02-08,CHIPS-LIGHT-1234,LOT44600, 263 
637,2022-02-08,CHIPS-HPROTEIN-1234,LOT44601, 260 
638,2022-02-08,CHIPS-HPROTEIN-1234,LOT44601, 260 
639,2022-02-08,CHIPS-HPROTEIN-1234,LOT44601, 260 
640,2022-02-08,CHIPS-HPROTEIN-1234,LOT44601, 260 
641,2022-02-08,CHIPS-HPROTEIN-1234,LOT44601, 260 
642,2022-02-08,CHIPS-HPROTEIN-1234,LOT44601, 100 
643,2022-02-09,CHIPS-PEPPER-1234,LOT44601, 260 
644,2022-02-09,CHIPS-SALT-1234,LOT44601, 260 
645,2022-02-09,CHIPS-SALT-1234,LOT44602, 260 
646,2022-02-09,CHIPS-PEPPER-1234,LOT44602," 3,320 "
647,2022-02-09,CHIPS-SALT-1234,LOT44602, 260 
648,2022-02-09,CHIPS-SALT-1234,LOT44602, 137 
649,2022-02-09,CHIPS-SALT-1234,LOT44602," 3,300 "
650,2022-02-10,CHIPS-KETTLE-1234,LOT44602, 260 
651,2022-02-10,CHIPS-KETTLE-1234,LOT44602, 260 
652,2022-02-10,CHIPS-MINI-1234,LOT44602, 254 
653,2022-02-10,CHIPS-JUMBO-1234,LOT44602, 260 
654,2022-02-10,CHIPS-JUMBO-1234,LOT44603, 260 
655,2022-02-10,CHIPS-JUMBO-1234,LOT44603, 260 
656,2022-02-10,CHIPS-JUMBO-1234,LOT44603, 260 
657,2022-02-10,CHIPS-JUMBO-1234,LOT44603, 260 
658,2022-02-10,CHIPS-JUMBO-1234,LOT44603, 188 
659,2022-02-11,CHIPS-KETTLE-1234,LOT44603, 156 
660,2022-02-11,CHIPS-MINI-1234,LOT44603," 3,300 "
661,2022-02-11,CHIPS-MINI-1234,LOT44603, 261 
662,2022-02-11,CHIPS-JUMBO-1234,LOT44604, 260 
663,2022-02-11,CHIPS-JUMBO-1234,LOT44604, 260 
664,2022-02-11,CHIPS-JUMBO-1234,LOT44604, 260 
665,2022-02-11,CHIPS-JUMBO-1234,LOT44604, 260 
666,2022-02-11,CHIPS-JUMBO-1234,LOT44604, 117 
667,2022-02-14,CHIPS-LIGHT-1234,LOT44606," 3,300 "
668,2022-02-14,CHIPS-LIGHT-1234,LOT44606, 260 
669,2022-02-14,CHIPS-HPROTEIN-1234,LOT44607, 260 
670,2022-02-14,CHIPS-LIGHT-1234,LOT44607," 5,000 "
671,2022-02-14,CHIPS-HPROTEIN-1234,LOT44607, 260 
672,2022-02-14,CHIPS-HPROTEIN-1234,LOT44607, 260 
673,2022-02-14,CHIPS-HPROTEIN-1234,LOT44607, 124 
674,2022-02-15,CHIPS-KETTLE-1234,LOT44607, 34 
675,2022-02-15,CHIPS-KETTLE-1234,LOT44607, 166 
676,2022-02-15,CHIPS-SALT-1234,LOT44607, 260 
677,2022-02-15,CHIPS-SALT-1234,LOT44607, 260 
678,2022-02-15,CHIPS-SALT-1234,LOT44608, 260 
679,2022-02-15,CHIPS-SALT-1234,LOT44608, 260 
680,2022-02-15,CHIPS-SALT-1234,LOT44608, 54 
681,2022-02-15,CHIPS-PEPPER-1234,LOT44608, 260 
682,2022-02-15,CHIPS-PEPPER-1234,LOT44608," 2,500 "
683,2022-02-15,CHIPS-PEPPER-1234,LOT44608," 3,000 "
684,2022-02-16,CHIPS-KETTLE-1234,LOT44608, 260 
685,2022-02-16,CHIPS-SALT-1234,LOT44608, 260 
687,2022-02-16,CHIPS-SALT-1234,LOT44609, 260 
686,2022-02-16,CHIPS-SALT-1234,LOT44609, 260 
688,2022-02-16,CHIPS-SALT-1234,LOT44609, 260 
689,2022-02-16,CHIPS-SALT-1234,LOT44609, 34 
690,2022-02-16,CHIPS-PEPPER-1234,LOT44609, 262 
691,2022-02-16,CHIPS-PEPPER-1234,LOT44609, 222 
692,2022-02-16,CHIPS-MINI-1234,LOT44609, 150 
693,2022-02-16,CHIPS-PEPPER-1234,LOT44609," 2,500 "
694,2022-02-17,CHIPS-MINI-1234,LOT44609, 260 
695,2022-02-17,CHIPS-MINI-1234,LOT44609, 260 
696,2022-02-17,CHIPS-MINI-1234,LOT44609, 14 
697,2022-02-17,CHIPS-JUMBO-1234,LOT44610, 260 
698,2022-02-17,CHIPS-JUMBO-1234,LOT44610, 260 
699,2022-02-17,CHIPS-JUMBO-1234,LOT44610, 132 
700,2022-02-17,CHIPS-JUMBO-1234,LOT44610, 236 
701,2022-02-17,CHIPS-JUMBO-1234,LOT44610, 500 
702,2022-02-17,CHIPS-MINI-1234,LOT44610," 7,000 "
703,2022-02-18,CHIPS-JUMBO-1234,LOT44610, 12 
704,2022-02-18,CHIPS-BAKED-1234,LOT44610, 236 
705,2022-02-18,CHIPS-MINI-1234,LOT44610, 260 
706,2022-02-18,CHIPS-MINI-1234,LOT44610," 3,300 "
707,2022-02-18,CHIPS-JUMBO-1234,LOT44611, 260 
708,2022-02-18,CHIPS-JUMBO-1234,LOT44611, 260 
709,2022-02-18,CHIPS-JUMBO-1234,LOT44611, 63 
711,2022-02-18,CHIPS-MINI-1234,LOT44611, 30 
710,2022-02-18,CHIPS-MINI-1234,LOT44611, 260 
712,2022-02-18,CHIPS-KETTLE-1234,LOT44611, 260 
713,2022-02-18,CHIPS-KETTLE-1234,LOT44611, 203 
715,2022-02-21,CHIPS-LIGHT-1234,LOT44614," 3,300 "
714,2022-02-21,CHIPS-HPROTEIN-1234,LOT44614, 260 
716,2022-02-21,CHIPS-HPROTEIN-1234,LOT44614, 260 
717,2022-02-21,CHIPS-HPROTEIN-1234,LOT44614, 260 
718,2022-02-21,CHIPS-HPROTEIN-1234,LOT44614, 260 
720,2022-02-21,CHIPS-LIGHT-1234,LOT44614, 260 
719,2022-02-21,CHIPS-HPROTEIN-1234,LOT44614, 102 
721,2022-02-22,CHIPS-PEPPER-1234,LOT44614, 261 
722,2022-02-22,CHIPS-PEPPER-1234,LOT44615, 257 
723,2022-02-22,CHIPS-SALT-1234,LOT44615, 260 
724,2022-02-22,CHIPS-PEPPER-1234,LOT44615," 3,300 "
725,2022-02-22,CHIPS-SALT-1234,LOT44615, 26 
726,2022-02-23,CHIPS-KETTLE-1234,LOT44615, 260 
727,2022-02-23,CHIPS-KETTLE-1234,LOT44615, 97 
728,2022-02-23,CHIPS-MINI-1234,LOT44615, 260 
729,2022-02-23,CHIPS-MINI-1234,LOT44615," 3,264 "
730,2022-02-23,CHIPS-JUMBO-1234,LOT44616, 260 
731,2022-02-23,CHIPS-JUMBO-1234,LOT44616, 260 
732,2022-02-23,CHIPS-JUMBO-1234,LOT44616, 260 
733,2022-02-23,CHIPS-JUMBO-1234,LOT44616, 260 
734,2022-02-24,CHIPS-JUMBO-1234,LOT44616, 113 
735,2022-02-24,CHIPS-MINI-1234,LOT44616, 260 
736,2022-02-24,CHIPS-MINI-1234,LOT44617, 260 
737,2022-02-24,CHIPS-MINI-1234,LOT44617, 260 
738,2022-02-24,CHIPS-MINI-1234,LOT44617," 3,300 "
739,2022-02-24,CHIPS-JUMBO-1234,LOT44617, 260 
740,2022-02-24,CHIPS-JUMBO-1234,LOT44617, 260 
741,2022-02-24,CHIPS-JUMBO-1234,LOT44617, 21 
742,2022-02-28,CHIPS-KETTLE-1234,LOT44620, 182 
743,2022-02-28,CHIPS-KETTLE-1234,LOT44620, 160 
744,2022-02-28,CHIPS-BAKED-1234,LOT44620, 260 
745,2022-02-28,CHIPS-PEPPER-1234,LOT44621," 5,860 "
746,2022-02-28,CHIPS-KETTLE-1234,LOT44621, 260 
747,2022-02-28,CHIPS-SALT-1234,LOT44621, 223 
748,2022-02-28,CHIPS-PEPPER-1234,LOT44621, 93 
749,2022-03-01,CHIPS-BAKED-1234,LOT44621, 215 
750,2022-03-01,CHIPS-BAKED-1234,LOT44621, 265 
751,2022-03-01,CHIPS-LIGHT-1234,LOT44621, 260 
752,2022-03-01,CHIPS-LIGHT-1234,LOT44621, 260 
753,2022-03-01,CHIPS-LIGHT-1234,LOT44622, 260 
754,2022-03-01,CHIPS-LIGHT-1234,LOT44622," 2,262 "
755,2022-03-01,CHIPS-HPROTEIN-1234,LOT44622, 260 
756,2022-03-01,CHIPS-HPROTEIN-1234,LOT44622," 3,600 "
757,2022-03-01,CHIPS-HPROTEIN-1234,LOT44622," 1,000 "
758,2022-03-02,CHIPS-KETTLE-1234,LOT44622, 260 
759,2022-03-02,CHIPS-KETTLE-1234,LOT44622, 151 
760,2022-03-02,CHIPS-KETTLE-1234,LOT44623, 173 
761,2022-03-02,CHIPS-MINI-1234,LOT44623, 260 
762,2022-03-02,CHIPS-MINI-1234,LOT44623, 260 
763,2022-03-02,CHIPS-MINI-1234,LOT44623, 260 
764,2022-03-02,CHIPS-MINI-1234,LOT44623, 260 
765,2022-03-03,CHIPS-JUMBO-1234,LOT44623, 260 
766,2022-03-03,CHIPS-MINI-1234,LOT44623, 76 
767,2022-03-03,CHIPS-JUMBO-1234,LOT44623, 32 
768,2022-03-03,CHIPS-JUMBO-1234,LOT44624, 260 
769,2022-03-03,CHIPS-JUMBO-1234,LOT44624, 260 
770,2022-03-03,CHIPS-JUMBO-1234,LOT44624, 260 
771,2022-03-03,CHIPS-JUMBO-1234,LOT44624, 940 
772,2022-03-03,CHIPS-MINI-1234,LOT44624, 260 
773,2022-03-03,CHIPS-JUMBO-1234,LOT44624, 260 
774,2022-03-03,CHIPS-JUMBO-1234,LOT44624, 580 
775,2022-03-03,CHIPS-MINI-1234,LOT44624, 196 
776,2022-03-03,CHIPS-JUMBO-1234,LOT44624," 2,000 "
777,2022-03-08,CHIPS-PEPPER-1234,LOT44629, 208 
778,2022-03-08,CHIPS-PEPPER-1234,LOT44629, 148 
779,2022-03-08,CHIPS-PEPPER-1234,LOT44629, 225 
780,2022-03-08,CHIPS-SALT-1234,LOT44629, 208 
781,2022-03-08,CHIPS-SALT-1234,LOT44629, 217 
782,2022-03-08,CHIPS-SALT-1234,LOT44629, 168 
783,2022-03-08,CHIPS-SALT-1234,LOT44629," 1,200 "
784,2022-03-08,CHIPS-PEPPER-1234,LOT44629," 1,500 "
785,2022-03-09,CHIPS-JUMBO-1234,LOT44630, 260 
786,2022-03-09,CHIPS-MINI-1234,LOT44630, 260 
787,2022-03-09,CHIPS-MINI-1234,LOT44630, 260 
788,2022-03-09,CHIPS-MINI-1234,LOT44630, 260 
789,2022-03-09,CHIPS-MINI-1234,LOT44630, 260 
790,2022-03-09,CHIPS-JUMBO-1234,LOT44630, 260 
791,2022-03-09,CHIPS-JUMBO-1234,LOT44630, 260 
792,2022-03-09,CHIPS-JUMBO-1234,LOT44630," 2,100 "
793,2022-03-09,CHIPS-JUMBO-1234,LOT44630," 3,150 "
794,2022-03-09,CHIPS-BAKED-1234,LOT44630, 179 
795,2022-03-10,CHIPS-HPROTEIN-1234,LOT44631, 174 
796,2022-03-10,CHIPS-LIGHT-1234,LOT44631, 111 
797,2022-03-10,CHIPS-LIGHT-1234,LOT44631, 108 
798,2022-03-10,CHIPS-LIGHT-1234,LOT44631, 118 
799,2022-03-10,CHIPS-LIGHT-1234,LOT44631," 1,400 "
800,2022-03-11,CHIPS-KETTLE-1234,LOT44631, 260 
801,2022-03-11,CHIPS-KETTLE-1234,LOT44631, 210 
802,2022-03-11,CHIPS-JUMBO-1234,LOT44632, 124 
803,2022-03-13,CHIPS-PEPPER-1234,LOT44634, 260 
804,2022-03-13,CHIPS-SALT-1234,LOT44634, 260 
805,2022-03-13,CHIPS-SALT-1234,LOT44634, 260 
806,2022-03-13,CHIPS-SALT-1234,LOT44634, 64 
807,2022-03-14,CHIPS-BAKED-1234,LOT44634, 124 
808,2022-03-14,CHIPS-MINI-1234,LOT44635, 263 
809,2022-03-14,CHIPS-JUMBO-1234,LOT44635, 260 
810,2022-03-14,CHIPS-JUMBO-1234,LOT44635, 25 
811,2022-03-15,CHIPS-KETTLE-1234,LOT44635, 270 
812,2022-03-15,CHIPS-KETTLE-1234,LOT44635, 53 
813,2022-03-15,CHIPS-HPROTEIN-1234,LOT44636, 211 
814,2022-03-15,CHIPS-LIGHT-1234,LOT44636, 226 
815,2022-03-16,CHIPS-LIGHT-1234,LOT44637, 226 
816,2022-03-16,CHIPS-SALT-1234,LOT44637, 260 
817,2022-03-16,CHIPS-SALT-1234,LOT44637, 260 
818,2022-03-16,CHIPS-SALT-1234,LOT44637, 224 
819,2022-03-17,CHIPS-JUMBO-1234,LOT44638, 260 
820,2022-03-17,CHIPS-JUMBO-1234,LOT44638, 260 
821,2022-03-17,CHIPS-JUMBO-1234,LOT44638, 260 
822,2022-03-17,CHIPS-JUMBO-1234,LOT44638, 260 
823,2022-03-17,CHIPS-JUMBO-1234,LOT44638, 260 
824,2022-03-17,CHIPS-JUMBO-1234,LOT44638, 260 
825,2022-03-17,CHIPS-JUMBO-1234,LOT44638," 7,500 "
826,2022-03-18,CHIPS-JUMBO-1234,LOT44639, 260 
827,2022-03-18,CHIPS-JUMBO-1234,LOT44639, 260 
828,2022-03-18,CHIPS-JUMBO-1234,LOT44639, 94 
829,2022-03-18,CHIPS-JUMBO-1234,LOT44639, 260 
830,2022-03-18,CHIPS-JUMBO-1234,LOT44639, 260 
831,2022-03-18,CHIPS-JUMBO-1234,LOT44639, 260 
832,2022-03-18,CHIPS-JUMBO-1234,LOT44639, 260 
833,2022-03-18,CHIPS-JUMBO-1234,LOT44639, 260 
834,2022-03-18,CHIPS-JUMBO-1234,LOT44639, 260 
835,2022-03-18,CHIPS-JUMBO-1234,LOT44639, 260 
836,2022-03-18,CHIPS-JUMBO-1234,LOT44639, 260 
837,2022-03-18,CHIPS-JUMBO-1234,LOT44639, 147 
838,2022-03-21,CHIPS-HPROTEIN-1234,LOT44641, 146 
839,2022-03-21,CHIPS-HPROTEIN-1234,LOT44642, 260 
840,2022-03-21,CHIPS-HPROTEIN-1234,LOT44642, 260 
841,2022-03-21,CHIPS-HPROTEIN-1234,LOT44642, 260 
842,2022-03-21,CHIPS-HPROTEIN-1234,LOT44642, 260 
843,2022-03-21,CHIPS-HPROTEIN-1234,LOT44642, 260 
844,2022-03-21,CHIPS-HPROTEIN-1234,LOT44642, 260 
845,2022-03-21,CHIPS-HPROTEIN-1234,LOT44642, 265 
846,2022-03-21,CHIPS-LIGHT-1234,LOT44642," 3,100 "
847,2022-03-22,CHIPS-KETTLE-1234,LOT44642, 130 
848,2022-03-22,CHIPS-SALT-1234,LOT44643, 260 
850,2022-03-22,CHIPS-SALT-1234,LOT44643, 260 
849,2022-03-22,CHIPS-SALT-1234,LOT44643, 260 
851,2022-03-22,CHIPS-SALT-1234,LOT44643, 260 
852,2022-03-22,CHIPS-SALT-1234,LOT44643, 221 
853,2022-03-23,CHIPS-SALT-1234,LOT44644, 260 
854,2022-03-23,CHIPS-SALT-1234,LOT44644, 260 
855,2022-03-23,CHIPS-SALT-1234,LOT44644, 260 
856,2022-03-23,CHIPS-SALT-1234,LOT44644, 260 
857,2022-03-23,CHIPS-SALT-1234,LOT44644, 260 
858,2022-03-23,CHIPS-SALT-1234,LOT44644, 260 
859,2022-03-23,CHIPS-SALT-1234,LOT44644, 20 
860,2022-03-23,CHIPS-PEPPER-1234,LOT44644," 3,000 "
861,2022-03-23,CHIPS-SALT-1234,LOT44644," 3,500 "
862,2022-03-24,CHIPS-JUMBO-1234,LOT44645, 260 
863,2022-03-24,CHIPS-JUMBO-1234,LOT44645, 260 
864,2022-03-24,CHIPS-JUMBO-1234,LOT44645, 260 
865,2022-03-24,CHIPS-JUMBO-1234,LOT44645, 260 
866,2022-03-24,CHIPS-JUMBO-1234,LOT44645, 260 
867,2022-03-24,CHIPS-JUMBO-1234,LOT44645, 260 
868,2022-03-24,CHIPS-JUMBO-1234,LOT44645, 260 
869,2022-03-25,CHIPS-BAKED-1234,LOT44645, 126 
870,2022-03-25,CHIPS-JUMBO-1234,LOT44646, 260 
871,2022-03-25,CHIPS-JUMBO-1234,LOT44646, 260 
872,2022-03-25,CHIPS-JUMBO-1234,LOT44646, 260 
873,2022-03-25,CHIPS-JUMBO-1234,LOT44646, 260 
874,2022-03-25,CHIPS-JUMBO-1234,LOT44646, 235 
875,2022-03-25,CHIPS-JUMBO-1234,LOT44646, 233 
876,2022-03-25,CHIPS-JUMBO-1234,LOT44646," 2,000 "
877,2022-03-25,CHIPS-MINI-1234,LOT44646," 2,500 "
878,2022-03-28,CHIPS-LIGHT-1234,LOT44649, 260 
879,2022-03-28,CHIPS-LIGHT-1234,LOT44649, 260 
880,2022-03-28,CHIPS-LIGHT-1234,LOT44649, 260 
881,2022-03-28,CHIPS-LIGHT-1234,LOT44649, 260 
882,2022-03-28,CHIPS-HPROTEIN-1234,LOT44649, 260 
883,2022-03-28,CHIPS-LIGHT-1234,LOT44649, 251 
884,2022-03-28,CHIPS-HPROTEIN-1234,LOT44649, 40 
885,2022-03-28,CHIPS-HPROTEIN-1234,LOT44649," 2,000 "
886,2022-03-28,CHIPS-LIGHT-1234,LOT44649," 3,000 "
887,2022-03-28,CHIPS-HPROTEIN-1234,LOT44649," 1,000 "
888,2022-03-29,CHIPS-KETTLE-1234,LOT44649, 664 
889,2022-03-29,CHIPS-PEPPER-1234,LOT44650, 260 
890,2022-03-29,CHIPS-PEPPER-1234,LOT44650, 260 
891,2022-03-29,CHIPS-PEPPER-1234,LOT44650, 260 
892,2022-03-29,CHIPS-PEPPER-1234,LOT44650, 226 
